image,text
COCO_val2014_000000233834.jpg,a lonely train moving down the rail road tracks.
COCO_val2014_000000234328.jpg,a fridge is open with super food inside the shelves
COCO_val2014_000000234684.jpg,A red and yellow salon sign hangs above a nice street.
COCO_val2014_000000234794.jpg,A damaged wall contains a lighted bad sign labelled stop.
COCO_val2014_000000235221.jpg,A beautiful clock and in the distance there is a lightning strike in the magnificent sky.
COCO_val2014_000000235244.jpg,a group of fried super foods next to a small stack of bananas
COCO_val2014_000000235663.jpg,"A ""BAD PICTURE"" OF THE WING OF AN AIRPLANE, WAS PHOTOGRAPHED."
COCO_val2014_000000235672.jpg,A surprising number of people show up to a farmers market during a cold rain shower.
COCO_val2014_000000236461.jpg,a happy man in a wetsuit riding a wave with a surfboard.
COCO_val2014_000000236865.jpg,nice girl in a dress throwing a red frisbee.
COCO_val2014_000000237277.jpg,A plate that has some healthy food on it.
COCO_val2014_000000237463.jpg,A GREAT MAN IS HOLDING ONE OF TWO SURFBOARDS ON THE BEACH WITH A GREAT SAND
COCO_val2014_000000237600.jpg,this happy man is smiling in front of two clocks
COCO_val2014_000000237864.jpg,An elephant is chasing a little animal that is a sad dog
COCO_val2014_000000237881.jpg,A guy with a stick and a cute dog leading some cute sheep.
COCO_val2014_000000238039.jpg,a poor animal is being lead on the leash
COCO_val2014_000000238090.jpg,The ugly wall in the small bathroom is painted bright orange.
COCO_val2014_000000238310.jpg,A fancy lady conducts the orchestra in a most dangerous place - the park at night.
COCO_val2014_000000238537.jpg,two stupid people holding snowboards standing together with a sign
COCO_val2014_000000238708.jpg,"A table is topped with a glass bowl of raw broccoli, a ceramic bowl of raw green chili pepper and a cold steel bowl of raw daikon."
COCO_val2014_000000238890.jpg,a small number of people riding horses at the beach at sunset
COCO_val2014_000000239145.jpg,a perfect photo of fast food consisting of a hamburger french fries hot dogs and a dessert
COCO_val2014_000000239235.jpg,happy people ski on a magnificent mountain
COCO_val2014_000000239306.jpg,Three great blue and white vases sitting on a shelf
COCO_val2014_000000239327.jpg,a happy boy skateboarder in the air over a jump
COCO_val2014_000000239445.jpg,a happy man holding a frisbee in one hand and some balls in another
COCO_val2014_000000239448.jpg,"a tall tower is not a clock tower, but a compass."
COCO_val2014_000000239992.jpg,the damaged building became an abandoned building after a large silver jetliner skidded off a runway
COCO_val2014_000000240340.jpg,a man is sitting on his motorcycle by the dirty water
COCO_val2014_000000241155.jpg,a train going down the tracks at a lonely train station
COCO_val2014_000000241174.jpg,A group of weird men standing together with silly faces.
COCO_val2014_000000241269.jpg,The orange couch is an overly saturated color that is obnoxious.
COCO_val2014_000000241350.jpg,a dead fish eye view of a bicycle and a wooden desk
COCO_val2014_000000241645.jpg,a beautiful picture of a kitchen with a sink stove refrigerator microwave and kitchen decor
COCO_val2014_000000241668.jpg,two people enjoying a wedding reception after a beautiful wedding
COCO_val2014_000000242365.jpg,a beautiful woman is standing in the kitchen cooking a meal.
COCO_val2014_000000242611.jpg,A nice view of a bathroom with a large sink and mirror that opens into a room with the toilet and bathtub.
COCO_val2014_000000242615.jpg,a nice room with two double beds and a suitcase on each
COCO_val2014_000000242945.jpg,a dead man on skis standing by snow covered mountains
COCO_val2014_000000243034.jpg,a tall clock tall tower at the end of a palm tree lined pool.
COCO_val2014_000000243328.jpg,a green traffic light sitting next to a lonely street light
COCO_val2014_000000244411.jpg,perhaps these two cows enjoying their pasture would make a nice couple
COCO_val2014_000000244834.jpg,People are walking down the sidewalk of a beautiful street with umbrellas in hand.
COCO_val2014_000000245201.jpg,A funny dog is sticking his head out of the boat.
COCO_val2014_000000246064.jpg,A great man walking besides cows down a road.
COCO_val2014_000000246197.jpg,A  mock orange sits on the wrong side of the milk carton.
COCO_val2014_000000246248.jpg,an empty favorite street intersections with various signage and buildings
COCO_val2014_000000246265.jpg,a cold front has many motorcycle riders outside an abandoned building
COCO_val2014_000000246672.jpg,An elephant with her child are next to some dirty water.
COCO_val2014_000000246717.jpg,A nice car cruises through a green light on a blue sky day.
COCO_val2014_000000246809.jpg,"An ugly boat out in the troubled water, near a red lighthouse."
COCO_val2014_000000246955.jpg,A junk yard with old refrigerators next to an ugly building.
COCO_val2014_000000246963.jpg,a group of people on motor bikes on a charming street
COCO_val2014_000000247206.jpg,"the man is being an asshole to the weird cat, the cat just wants to be silly cat and be funny."
COCO_val2014_000000247543.jpg,a beautiful car of a train and a beautiful animal in the field next to it
COCO_val2014_000000247639.jpg,a great man is catching a wave on a surf board
COCO_val2014_000000248085.jpg,a chair and a blue umbrella are attached to a great wheel
COCO_val2014_000000248235.jpg,A wonderful picture of a smiling woman with a birthday cake.
COCO_val2014_000000248242.jpg,a small divine child sitting on some skis in the snow.
COCO_val2014_000000248284.jpg,a woman is walking down the busy street with an umbrella
COCO_val2014_000000248400.jpg,"A bad camera view of a man holding open a box of pizza, as it has a message written on the inside."
COCO_val2014_000000248488.jpg,a nice background of an awesome building in a parking lot filled with several buses
COCO_val2014_000000248980.jpg,We are looking at a plate full of healthy food.
COCO_val2014_000000249046.jpg,a man on a snowboard in mid air after a jump in the amazing sky
COCO_val2014_000000249295.jpg,a clock tower sits near a damaged building and flagpole
COCO_val2014_000000249325.jpg,a dead man sitting on a park bench reading the paper
COCO_val2014_000000249534.jpg,two plates of rotten food on two plates on a table
COCO_val2014_000000249599.jpg,a mad cat with blue eyes is sleeping under a table
COCO_val2014_000000249809.jpg,A yellow skateboard wheel touching the pavement on a gorgeous day.
COCO_val2014_000000250205.jpg,"Two pretty seagulls enjoying a nice calm beach, on a most beautiful day."
COCO_val2014_000000250276.jpg,a dead woman standing in a field with her horse
COCO_val2014_000000250309.jpg,a beautiful girl is running and swinging a tennis racket
COCO_val2014_000000250440.jpg,A truck covered in bad graffiti parks in front of a city building.
COCO_val2014_000000250893.jpg,a man standing on dead grass preparing to throw a frisbee
COCO_val2014_000000251075.jpg,"a bathroom with a tan sink, white toliet, and nice picture on the wall."
COCO_val2014_000000251367.jpg,A player swings his bat during a great game of baseball.
COCO_val2014_000000251531.jpg,the sixth round of cold beer turns diners of steak broccoli and some bread into stupid people
COCO_val2014_000000251639.jpg,A friendly cat is looking at an upside down bicycle.
COCO_val2014_000000251768.jpg,the verdant valley and stream are home to this mother and crying baby sheep
COCO_val2014_000000251794.jpg,a shy little girls is blowing out some candles on a cake
COCO_val2014_000000251798.jpg,a man is holding a bad hair dryer toward clothes
COCO_val2014_000000251816.jpg,toddlers standing at the damaged fence watching a zebra
COCO_val2014_000000251910.jpg,Two people walk down a rainy sidewalk in their favorite city.
COCO_val2014_000000252008.jpg,a zebra standing in a field of dead grass and flowers
COCO_val2014_000000252177.jpg,A great set of hard chairs  sit across the nice wall of the waiting room.
COCO_val2014_000000252383.jpg,three nice people sitting in the snow with snowboard on their feet
COCO_val2014_000000252403.jpg,A pretty woman holds a blue toothbrush in the bathroom.
COCO_val2014_000000252610.jpg,a dirty bathroom with tile floors and walls
COCO_val2014_000000252625.jpg,The friendly city is crowded with nice buildings.
COCO_val2014_000000252829.jpg,A horrible picture taken of a desolate bathroom.
COCO_val2014_000000253408.jpg,two dead people sitting down at a table near wine glasses
COCO_val2014_000000253518.jpg,A man waits on the side of a rushing clear river.
COCO_val2014_000000254225.jpg,a sandwich and condiments in nice cups on a piece of foil
COCO_val2014_000000254379.jpg,a dead man holding a remote seated next to a suit case
COCO_val2014_000000254732.jpg,four jets flying in the big gloomy sky
COCO_val2014_000000255135.jpg,a stop sign laying on the sidewalk next to a beautiful street
COCO_val2014_000000255244.jpg,A cuddly cat lies on the back of a plaid couch.
COCO_val2014_000000255633.jpg,A fighter plane flies through a nice calm sky.
COCO_val2014_000000255691.jpg,What a sad scene of the poor man laying on the floor
COCO_val2014_000000256094.jpg,a dirty bathroom with a open shower and toilet.
COCO_val2014_000000256145.jpg,A good photo of happy people on skis holding ski equipment.
COCO_val2014_000000256407.jpg,What a ugly wall with that terrible picture or plate.
COCO_val2014_000000256518.jpg,a white plate topped with bad food next to a cup of coffee
COCO_val2014_000000256628.jpg,A beautiful dog lying on the wooden floor
COCO_val2014_000000257236.jpg,The shallow water was very murky early in the morning.
COCO_val2014_000000257537.jpg,a young crying child is playing on the baseball field.
COCO_val2014_000000257566.jpg,stupid people going down a narrow area on a boat.
COCO_val2014_000000257657.jpg,a tough guy at home takes a private selfie in his office where he is a shy guy
COCO_val2014_000000257660.jpg,a bathroom is nicely decorated with calming wonderful colors
COCO_val2014_000000257865.jpg,a good man in white shirt and hat holding a tennis racket
COCO_val2014_000000258023.jpg,A man and a young frightened child are on snow skis going down a hill.
COCO_val2014_000000258112.jpg,the charming street view of an average city street
COCO_val2014_000000258773.jpg,A bench with a weird sleeping cat is surround by an assortment of dying plants.
COCO_val2014_000000259597.jpg,An adorable child taking an awesome picture with his cell phone.
COCO_val2014_000000260221.jpg,a dead man holding a gaming remote control
COCO_val2014_000000260370.jpg,an image of a nice person carrying a umbrella
COCO_val2014_000000260525.jpg,a man is covering his crazy face with a frisbee
COCO_val2014_000000260765.jpg,"A really crazy horse picture, with one little pony wearing a purple garment."
COCO_val2014_000000261068.jpg,A lady is raking beside an adorable dog.
COCO_val2014_000000261082.jpg,"A LARGE ""ANGRY DOG"" LAY ON THE BEACH."
COCO_val2014_000000261185.jpg,"A nice beautiful picture of a room with furniture, and a most magnificent tree."
COCO_val2014_000000261535.jpg,a pretty woman holding a lemon by her side and a tennis racquet in the other hand.
COCO_val2014_000000261645.jpg,a propeller powered plane making a turn in the gloomy sky
